Departure,Arrival,WeeksToDeparture,std_wtd,year,month,day,weekday,week,n_days,passengers load,distance km
PHL,BOS,6.076923076919999,4.03033370127,2012,2,28,1,9,15398,14589337.0,451.31106179640426
DEN,LAS,11.1818181818,7.79277054245,2012,8,14,1,33,15566,25799841.0,991.0640578482363
SFO,ATL,9.944444444439998,7.54961800531,2012,10,25,3,43,15638,21284236.0,3442.1540317854965
SFO,EWR,14.0,9.99615310622,2012,8,18,5,33,15570,21284236.0,4128.087796487114
LAX,ATL,11.2272727273,9.34997742896,2012,4,8,6,14,15438,31326268.0,3132.523534848407
SEA,SFO,11.833333333299999,7.469745741939999,2011,9,2,4,35,15219,15971676.0,1091.7844056778617
ATL,MIA,11.0,9.74409402772,2012,2,28,1,9,15398,45798928.0,957.5479777622464
ORD,PHL,14.653846153800002,11.2105033168,2012,9,28,4,39,15611,32171795.0,1090.5211297631404
LAX,SFO,12.8846153846,9.45865497025,2011,10,28,4,43,15275,30528737.0,543.0484494730385
LAS,LAX,14.0322580645,9.03874574989,2011,9,16,4,37,15233,19872617.0,380.1516938938273
ORD,DFW,10.0476190476,6.288689771930001,2011,12,25,6,51,15333,31892301.0,1290.1793707420127
DFW,LAS,11.0,7.96703735466,2011,10,5,2,40,15252,27518358.0,1698.2098866839724
LAX,DFW,15.3,10.1714610892,2012,10,5,4,40,15618,31326268.0,1987.4016037900508
DFW,SFO,7.75,5.10555253295,2012,11,21,2,47,15665,28022904.0,2356.682952201651
SFO,ORD,12.0,9.74456370184,2011,12,8,3,49,15316,20056568.0,2970.9403880929817
DFW,ATL,12.222222222200001,8.19630936333,2012,6,24,6,25,15515,28022904.0,1177.0654003153188
SFO,SEA,8.75,6.952217871539999,2013,2,5,1,6,15741,0.0,1091.7844056778617
DEN,MSP,7.4,5.32916503779,2012,2,22,2,8,15392,25799841.0,1114.7611389199733
DFW,ATL,11.7647058824,13.074447463299999,2013,2,7,3,6,15743,0.0,1177.0654003153188
DFW,SFO,13.08,9.81461495254,2012,6,13,2,24,15504,28022904.0,2356.682952201651
BOS,LGA,6.07142857143,4.98404046339,2012,5,23,2,21,15483,14293695.0,297.0289816330235
SFO,ORD,8.55,5.83523778436,2013,2,10,6,6,15746,0.0,2970.9403880929817
PHL,ATL,10.85,8.387176929219999,2011,9,23,4,38,15240,14883180.0,1071.0060503652837
ORD,LAX,12.166666666700001,8.073933725089999,2012,2,2,3,5,15372,32171795.0,2807.506678346936
JFK,LAX,18.0,14.255728899300001,2012,3,18,6,11,15417,24520981.0,3982.9681467053942
CLT,LGA,8.1875,6.1342617051,2011,10,24,0,43,15271,19022535.0,874.2934288846586
BOS,ORD,10.5263157895,8.871730515469999,2012,11,7,2,45,15651,14293695.0,1394.7836892170462
ATL,MCO,10.6363636364,8.08611658247,2013,2,13,2,7,15749,0.0,648.9623198292838
SFO,JFK,14.827586206900001,10.1174141442,2011,12,26,0,52,15334,20056568.0,4161.8918990627035
SFO,ATL,7.266666666669999,4.92031745008,2012,3,23,4,12,15422,21284236.0,3442.1540317854965
LAX,JFK,14.7586206897,10.9696176923,2012,4,7,5,14,15437,31326268.0,3982.9681467053942
ATL,MCO,12.961538461500002,9.70970965263,2012,7,12,3,28,15533,45798928.0,648.9623198292838
JFK,SFO,12.2380952381,12.332496754100001,2012,1,26,3,4,15365,24520981.0,4161.8918990627035
EWR,ORD,8.4,7.17933542487,2012,2,11,5,6,15381,17055993.0,1157.1569390818115
LGA,BOS,6.692307692309999,8.086868114260001,2012,4,12,3,15,15442,12818717.0,297.0289816330235
DEN,SFO,12.0,9.5078914592,2012,3,24,5,12,15423,25799841.0,1538.142783061649
MIA,ATL,14.172413793099999,10.6639210342,2012,4,27,4,17,15457,18987488.0,957.5479777622464
LAS,JFK,14.481481481500001,10.375156608200001,2012,5,31,3,22,15491,19959651.0,3617.7361768351943
PHL,BOS,7.07142857143,5.19562368677,2012,1,22,6,3,15361,14589337.0,451.31106179640426
EWR,LAX,15.592592592599999,10.0546937346,2012,8,26,6,34,15578,17055993.0,3949.399531832814
DEN,ATL,12.1304347826,10.1278389862,2012,10,25,3,43,15638,25799841.0,1944.6376583703777
DEN,ATL,9.055555555560002,6.27293178686,2012,5,2,2,18,15462,25799841.0,1944.6376583703777
MIA,ATL,18.0540540541,12.396114861700001,2012,1,8,6,1,15347,18987488.0,957.5479777622464
ORD,EWR,11.0476190476,7.8833761198899985,2011,10,8,5,40,15255,31892301.0,1157.1569390818115
DFW,LAS,11.7727272727,8.3205529703,2012,10,22,0,43,15635,28022904.0,1698.2098866839724
LAS,ORD,14.275862069,8.95184159714,2011,10,5,2,40,15252,19872617.0,2436.841470773542
JFK,MIA,10.222222222200001,7.526858227130001,2013,2,25,0,9,15761,0.0,1753.5587649971123
LGA,BOS,4.58333333333,3.47610893577,2013,2,6,2,6,15742,0.0,297.0289816330235
ATL,LAX,12.16,9.75397354928,2012,7,22,6,29,15543,45798928.0,3132.523534848407
DEN,PHX,8.2,6.292853089019999,2012,8,13,0,33,15565,25799841.0,948.8652266798391
SEA,ORD,11.15,8.749586456389999,2011,11,6,6,44,15284,15971676.0,2768.641923284091
IAH,LAX,13.0769230769,8.781448978039997,2012,1,12,3,2,15351,19039000.0,2219.3851132122545
PHL,ORD,8.21428571429,6.8632642091400005,2012,1,24,1,4,15363,14589337.0,1090.5211297631404
LAS,LAX,15.448275862100001,10.3530057985,2012,11,28,2,48,15672,19959651.0,380.1516938938273
SFO,LAS,16.5483870968,11.2155805606,2012,10,1,0,40,15614,21284236.0,666.2312617124073
LAS,ORD,10.619047619,7.109684876819999,2012,1,30,0,5,15369,19959651.0,2436.841470773542
LGA,BOS,7.6875,6.247332764199999,2011,9,27,1,39,15244,11989227.0,297.0289816330235
LGA,ATL,10.380952381,8.50574035858,2011,10,21,4,42,15268,11989227.0,1225.1078011881866
EWR,ORD,10.9047619048,8.0056527648,2012,9,20,3,38,15603,17055993.0,1157.1569390818115
LGA,DTW,7.375,6.312685640830001,2012,10,25,3,43,15638,12818717.0,806.1132848932549
LAX,ORD,16.0,11.951514953199997,2012,9,25,1,39,15608,31326268.0,2807.506678346936
BOS,ATL,9.52631578947,6.60276390825,2012,4,4,2,14,15434,14293695.0,1522.1325932392715
PHX,DEN,10.75,7.76547690609,2012,1,15,6,2,15354,19560870.0,948.8652266798391
EWR,MCO,13.9259259259,9.31056441289,2012,9,22,5,38,15605,17055993.0,1509.2140580816642
IAH,LAX,13.9230769231,9.73621313211,2012,5,21,0,21,15481,19039000.0,2219.3851132122545
ATL,PHL,6.9375,5.24682443643,2011,10,6,3,40,15253,44414121.0,1071.0060503652837
LAX,SFO,12.8846153846,9.80745399409,2011,11,9,2,45,15287,30528737.0,543.0484494730385
SFO,DFW,10.85,9.19539358363,2012,5,27,6,21,15487,21284236.0,2356.682952201651
PHX,DEN,11.1052631579,10.1920161392,2012,6,24,6,25,15515,19560870.0,948.8652266798391
LAX,DFW,10.05,8.50061917249,2012,3,11,6,10,15410,31326268.0,1987.4016037900508
DFW,LGA,10.9444444444,8.947377020980001,2012,10,30,1,44,15643,28022904.0,2234.831514877276
BOS,SFO,9.68421052632,6.70863979904,2012,1,19,3,3,15358,14293695.0,4351.80157445948
ATL,EWR,11.8,10.5261578936,2011,11,16,2,46,15294,44414121.0,1199.5904817483238
ATL,LAX,10.3157894737,7.68152640777,2011,9,9,4,36,15226,44414121.0,3132.523534848407
PHL,MCO,14.392857142899999,9.64303350809,2012,4,21,5,16,15451,14589337.0,1385.9131208526271
SFO,BOS,13.9259259259,9.41735683122,2012,9,10,0,37,15593,21284236.0,4351.80157445948
ATL,LGA,9.0,8.38898086778,2012,2,8,2,6,15378,45798928.0,1225.1078011881866
SFO,BOS,14.5333333333,10.4806334809,2012,12,27,3,52,15701,21284236.0,4351.80157445948
LAX,BOS,12.090909090899999,8.574097708510001,2011,12,9,4,49,15317,30528737.0,4202.144252918988
BOS,LAX,9.89473684211,7.47510488103,2012,9,5,2,36,15588,14293695.0,4202.144252918988
LGA,DFW,17.8387096774,12.6599019854,2012,10,4,3,40,15617,12818717.0,2234.831514877276
PHX,ORD,11.5238095238,8.582651382989999,2012,1,9,0,2,15348,19560870.0,2316.8496979811985
ATL,SFO,10.2631578947,8.012782186139999,2012,3,17,5,11,15416,45798928.0,3442.1540317854965
ORD,DFW,9.63157894737,8.76996469216,2012,1,12,3,2,15351,32171795.0,1290.1793707420127
LAS,DEN,8.470588235289997,5.896160266,2012,4,18,2,16,15448,19959651.0,991.0640578482363
SFO,LAS,11.36,7.76144316477,2011,9,5,0,36,15222,20056568.0,666.2312617124073
ATL,DFW,7.2,6.201382334380001,2012,10,9,1,41,15622,45798928.0,1177.0654003153188
LAX,ORD,17.633333333299998,13.6115654002,2013,1,26,5,4,15731,0.0,2807.506678346936
SFO,EWR,8.352941176469999,5.53332152137,2012,12,12,2,50,15686,21284236.0,4128.087796487114
LAX,DEN,11.8695652174,8.609214660760001,2013,2,9,5,6,15745,0.0,1366.9188465950538
MSP,DEN,10.1,7.010518413150001,2012,8,27,0,35,15579,15943878.0,1114.7611389199733
ATL,MIA,12.92,10.0702532242,2013,2,22,4,8,15758,0.0,957.5479777622464
ORD,PHX,14.28,9.262469073270001,2013,1,4,4,1,15709,0.0,2316.8496979811985
ATL,MCO,14.8125,9.84865309278,2011,12,27,1,52,15335,44414121.0,648.9623198292838
ATL,MCO,9.90476190476,7.50269792744,2012,2,6,0,6,15376,45798928.0,648.9623198292838
DEN,ATL,12.76,9.03364083117,2012,6,5,1,23,15496,25799841.0,1944.6376583703777
ORD,DEN,11.0,7.34198623703,2011,9,25,6,38,15242,31892301.0,1449.0208387501316
SFO,ORD,11.695652173900001,7.888050701760001,2011,12,1,3,48,15309,20056568.0,2970.9403880929817
BOS,ORD,8.75,6.68829823896,2012,1,21,5,3,15360,14293695.0,1394.7836892170462
BOS,PHL,8.5,7.393691004269999,2012,1,16,0,3,15355,14293695.0,451.31106179640426
PHL,BOS,9.1875,8.47914107285,2012,7,16,0,29,15537,14589337.0,451.31106179640426
SFO,DEN,11.5,9.53387312912,2012,1,20,4,3,15359,21284236.0,1538.142783061649
LAX,JFK,14.148148148099999,9.83597675609,2012,2,11,5,6,15381,31326268.0,3982.9681467053942
EWR,SFO,11.2941176471,8.22925198516,2012,10,29,0,44,15642,17055993.0,4128.087796487114
ORD,ATL,10.0,8.15636658013,2011,10,22,5,42,15269,31892301.0,974.5225568706392
PHL,ORD,10.25,7.21019015736,2011,9,14,2,37,15231,14883180.0,1090.5211297631404
PHL,ORD,8.95,6.50080966617,2013,1,2,2,1,15707,0.0,1090.5211297631404
PHX,DEN,8.470588235289997,6.02201842262,2012,11,28,2,48,15672,19560870.0,948.8652266798391
SFO,EWR,7.72222222222,5.50727385913,2012,1,28,5,4,15367,21284236.0,4128.087796487114
ORD,DEN,13.84,10.1926444066,2012,8,29,2,35,15581,32171795.0,1449.0208387501316
LGA,DFW,8.29411764706,5.542615649249999,2013,2,24,6,8,15760,0.0,2234.831514877276
LGA,ATL,8.77777777778,7.9450728761,2012,11,4,6,44,15648,12818717.0,1225.1078011881866
BOS,EWR,11.1363636364,7.704639632160001,2011,11,23,2,47,15301,14180730.0,322.6185793889856
ORD,LAS,12.851851851900001,9.25993729711,2011,10,29,5,43,15276,31892301.0,2436.841470773542
LAS,JFK,13.592592592599999,10.341325831,2011,11,26,5,47,15304,19872617.0,3617.7361768351943
EWR,ATL,9.055555555560002,8.41897172862,2012,8,12,6,32,15564,17055993.0,1199.5904817483238
CLT,ATL,6.333333333330001,4.90869005899,2012,12,12,2,50,15686,20033816.0,365.5358230110742
ORD,BOS,13.2857142857,9.33276642269,2012,10,1,0,40,15614,32171795.0,1394.7836892170462
PHX,ORD,10.2380952381,8.07406193873,2012,2,22,2,8,15392,19560870.0,2316.8496979811985
ATL,LAX,12.347826087,10.3555373666,2012,8,27,0,35,15579,45798928.0,3132.523534848407
DTW,ORD,9.0,6.910137480539999,2012,5,1,1,18,15461,15599879.0,378.2448562948795
ATL,CLT,7.833333333330001,5.823380865599999,2012,12,1,5,48,15675,45798928.0,365.5358230110742
PHX,DEN,9.380952380950001,6.71175230827,2011,12,1,3,48,15309,19750306.0,948.8652266798391
SEA,SFO,10.1666666667,7.57899574288,2013,1,24,3,4,15729,0.0,1091.7844056778617
MSP,ATL,11.541666666700001,8.45951569519,2012,7,8,6,27,15529,15943878.0,1458.8377972587537
JFK,MIA,12.333333333299999,13.1199593495,2013,1,11,4,2,15716,0.0,1753.5587649971123
LAX,EWR,14.0,11.105554166,2013,1,4,4,1,15709,0.0,3949.399531832814
SEA,DEN,12.3846153846,9.024752287250001,2012,6,10,6,23,15501,16121123.0,1639.3263074748904
SEA,SFO,13.3846153846,10.0322556709,2011,10,19,2,42,15266,15971676.0,1091.7844056778617
LAS,LAX,17.0909090909,13.1014398931,2012,1,22,6,3,15361,19959651.0,380.1516938938273
ORD,DEN,12.0,9.43398113206,2011,11,4,4,44,15282,31892301.0,1449.0208387501316
LAS,ORD,9.42857142857,6.910654300219999,2012,4,27,4,17,15457,19959651.0,2436.841470773542
DFW,LAX,11.75,9.07097617104,2011,12,5,0,49,15313,27518358.0,1987.4016037900508
JFK,LAX,17.8285714286,12.6873853847,2012,11,9,4,45,15653,24520981.0,3982.9681467053942
SEA,SFO,10.55,7.70833451873,2011,10,5,2,40,15252,15971676.0,1091.7844056778617
PHX,ORD,16.1153846154,12.3849163843,2012,9,14,4,37,15597,19560870.0,2316.8496979811985
SEA,DEN,10.0476190476,6.288689771930001,2011,9,6,1,36,15223,15971676.0,1639.3263074748904
ATL,MCO,14.90625,9.88436163031,2011,10,21,4,42,15268,44414121.0,648.9623198292838
ORD,MSP,7.333333333330001,5.02375310282,2012,4,1,6,13,15431,32171795.0,537.7155123098858
DEN,DFW,8.736842105260001,6.6235447480400005,2011,12,4,6,48,15312,25667499.0,1037.4122012303676
EWR,BOS,7.42857142857,5.55689849458,2012,2,20,0,8,15390,17055993.0,322.6185793889856
IAH,LAX,11.9545454545,8.6270740652,2011,10,4,1,40,15251,19306660.0,2219.3851132122545
MSP,DEN,10.2,7.1642386748,2011,10,24,0,43,15271,15895653.0,1114.7611389199733
MSP,ATL,9.88888888889,8.29520690015,2011,11,14,0,46,15292,15895653.0,1458.8377972587537
SFO,DEN,11.347826087,7.290147121919999,2011,12,22,3,51,15330,20056568.0,1538.142783061649
SFO,DFW,11.913043478299999,8.31161861207,2011,9,14,2,37,15231,20056568.0,2356.682952201651
PHL,BOS,10.8636363636,8.76299282723,2012,9,7,4,36,15590,14589337.0,451.31106179640426
LAS,SFO,11.380952380999998,10.4569411898,2012,12,1,5,48,15675,19959651.0,666.2312617124073
ORD,LGA,14.296296296300001,10.1746850823,2012,8,1,2,31,15553,32171795.0,1179.8340638493225
ORD,ATL,10.285714285700001,8.58570240075,2012,5,12,5,19,15472,32171795.0,974.5225568706392
ATL,BOS,12.565217391300001,9.20388300939,2011,11,6,6,44,15284,44414121.0,1522.1325932392715
ATL,CLT,10.5238095238,6.874729431910001,2011,9,17,5,37,15234,44414121.0,365.5358230110742
DTW,LGA,6.92857142857,5.1060188573300005,2012,2,17,4,7,15387,15599879.0,806.1132848932549
DFW,DEN,13.125,10.148088275700001,2012,1,8,6,1,15347,28022904.0,1037.4122012303676
DEN,ORD,10.0,7.18795288428,2011,11,28,0,48,15306,25667499.0,1449.0208387501316
JFK,LAS,18.6,12.595984420799999,2012,8,5,6,31,15557,24520981.0,3617.7361768351943
BOS,ATL,11.590909090899999,8.49458702104,2012,9,13,3,37,15596,14293695.0,1522.1325932392715
MIA,LGA,8.0625,7.17838189752,2012,2,10,4,6,15380,18987488.0,1764.8739598115098
BOS,LAX,12.0,10.1931349447,2011,11,18,4,46,15296,14180730.0,4202.144252918988
JFK,MIA,14.7692307692,11.8568383385,2012,4,12,3,15,15442,24520981.0,1753.5587649971123
DEN,DFW,9.588235294119999,6.91066950021,2013,2,13,2,7,15749,0.0,1037.4122012303676
JFK,LAX,19.555555555599998,13.459875704000002,2012,11,10,5,45,15654,24520981.0,3982.9681467053942
DEN,DFW,11.782608695699999,8.816083039430001,2012,8,18,5,33,15570,25799841.0,1037.4122012303676
LGA,ATL,12.0,9.55533085906,2012,6,28,3,26,15519,12818717.0,1225.1078011881866
SFO,JFK,12.541666666700001,9.92133917445,2012,3,3,5,9,15402,21284236.0,4161.8918990627035
JFK,LAS,12.44,7.969107018150001,2011,9,10,5,36,15227,23664832.0,3617.7361768351943
ATL,MSP,10.6842105263,7.88847705045,2012,12,3,0,49,15677,45798928.0,1458.8377972587537
EWR,ORD,10.95,8.26199287798,2012,12,18,1,51,15692,17055993.0,1157.1569390818115
SFO,ORD,13.666666666700001,9.18610991577,2011,11,19,5,46,15297,20056568.0,2970.9403880929817
MIA,ATL,9.95,8.55616121499,2012,3,21,2,12,15420,18987488.0,957.5479777622464
LGA,ATL,11.458333333299999,8.787239595580001,2012,1,2,0,1,15341,12818717.0,1225.1078011881866
ATL,PHL,9.17647058824,6.82124708281,2012,12,3,0,49,15677,45798928.0,1071.0060503652837
BOS,LGA,6.8125,5.009574166869999,2012,4,26,3,17,15456,14293695.0,297.0289816330235
JFK,MIA,17.25,11.6750650044,2012,1,2,0,1,15341,24520981.0,1753.5587649971123
SEA,LAX,10.5238095238,8.87479040665,2012,12,11,1,50,15685,16121123.0,1534.903426859992
ATL,LAX,14.137931034500001,10.9339711056,2012,4,9,0,15,15439,45798928.0,3132.523534848407
DEN,LAX,13.038461538499998,8.43080432334,2011,9,10,5,36,15227,25667499.0,1366.9188465950538
PHL,ORD,7.466666666669999,4.92612085384,2013,2,20,2,8,15756,0.0,1090.5211297631404
ORD,PHL,6.6428571428600005,4.44811356484,2012,1,29,6,4,15368,32171795.0,1090.5211297631404
ORD,SFO,15.0,10.5320025125,2012,11,3,5,44,15647,32171795.0,2970.9403880929817
CLT,ATL,11.1111111111,9.95217321161,2012,9,30,6,39,15613,20033816.0,365.5358230110742
LGA,BOS,5.44444444444,4.0345728123,2012,8,25,5,34,15577,12818717.0,297.0289816330235
LAX,SEA,12.0,10.2247471629,2012,10,19,4,42,15632,31326268.0,1534.903426859992
ATL,MIA,15.7575757576,10.974488322400001,2012,3,30,4,13,15429,45798928.0,957.5479777622464
DFW,PHL,7.1428571428600005,5.4611515108200015,2012,9,15,5,37,15598,28022904.0,2095.66962946931
LGA,MIA,14.9285714286,10.3061598676,2012,9,21,4,38,15604,12818717.0,1764.8739598115098
LGA,BOS,8.0625,7.8948823086,2012,5,29,1,22,15489,12818717.0,297.0289816330235
DFW,LAS,12.1904761905,10.2791976711,2011,12,21,2,51,15329,27518358.0,1698.2098866839724
CLT,ATL,7.23529411765,5.26224063214,2012,6,14,3,24,15505,20033816.0,365.5358230110742
SEA,SFO,14.24,11.9348229983,2012,9,5,2,36,15588,16121123.0,1091.7844056778617
DFW,ORD,9.78947368421,7.036247006030001,2012,10,17,2,42,15630,28022904.0,1290.1793707420127
DFW,SFO,9.0,6.0,2012,3,3,5,9,15402,28022904.0,2356.682952201651
ATL,DFW,11.208333333299999,8.17195185384,2012,8,3,4,31,15555,45798928.0,1177.0654003153188
BOS,SFO,10.9523809524,7.940253084610001,2012,11,5,0,45,15649,14293695.0,4351.80157445948
ATL,MSP,12.0,9.22810352872,2012,12,31,0,1,15705,45798928.0,1458.8377972587537
BOS,LAX,10.3684210526,7.84722545671,2013,1,19,5,3,15724,0.0,4202.144252918988
ATL,CLT,5.92857142857,4.66516197615,2013,2,15,4,7,15751,0.0,365.5358230110742
JFK,MIA,13.3181818182,11.556842391400002,2012,12,31,0,1,15705,24520981.0,1753.5587649971123
PHL,ATL,10.619047619,7.0673629486300005,2012,8,31,4,35,15583,14589337.0,1071.0060503652837
ATL,MSP,12.458333333299999,9.35753203559,2012,2,9,3,6,15379,45798928.0,1458.8377972587537
LAX,SEA,13.3703703704,10.337192552000001,2012,6,1,4,22,15492,31326268.0,1534.903426859992
LAX,EWR,10.4,7.64612044731,2013,1,10,3,2,15715,0.0,3949.399531832814
LGA,DTW,7.625,4.99165971062,2011,11,15,1,46,15293,11989227.0,806.1132848932549
BOS,LAX,8.0625,5.881822279990001,2012,4,2,0,14,15432,14293695.0,4202.144252918988
DFW,ORD,12.5,8.45962276885,2011,9,21,2,38,15238,27518358.0,1290.1793707420127
BOS,LGA,4.0909090909099985,3.17661912903,2011,9,7,2,36,15224,14180730.0,297.0289816330235
ORD,LAS,13.037037037000001,8.00231448001,2011,9,5,0,36,15222,31892301.0,2436.841470773542
SEA,LAX,10.913043478299999,8.07866462569,2012,5,10,3,19,15470,16121123.0,1534.903426859992
LGA,DTW,10.681818181799999,6.8479149669,2012,8,18,5,33,15570,12818717.0,806.1132848932549
ATL,DFW,9.11111111111,6.461550432130001,2012,10,24,2,43,15637,45798928.0,1177.0654003153188
LAS,DFW,11.6086956522,7.802908143380001,2011,9,4,6,35,15221,19872617.0,1698.2098866839724
ORD,LAX,11.909090909100001,8.847432185499999,2012,6,26,1,26,15517,32171795.0,2807.506678346936
LAX,DEN,12.583333333299999,8.677390244149999,2012,4,21,5,16,15451,31326268.0,1366.9188465950538
DFW,LGA,11.1904761905,8.14014156891,2012,1,7,5,1,15346,28022904.0,2234.831514877276
DEN,MSP,9.45,7.337538666619999,2012,12,16,6,50,15690,25799841.0,1114.7611389199733
PHL,ATL,7.294117647060001,5.38243330059,2012,7,29,6,30,15550,14589337.0,1071.0060503652837
ATL,SFO,10.5217391304,7.43376550378,2011,10,29,5,43,15276,44414121.0,3442.1540317854965
BOS,ORD,9.7,6.25846794772,2013,1,1,1,1,15706,0.0,1394.7836892170462
JFK,MIA,11.68,8.56699091475,2011,10,2,6,39,15249,23664832.0,1753.5587649971123
DEN,LAS,9.55,6.00416522091,2012,5,7,0,19,15467,25799841.0,991.0640578482363
SFO,LAS,10.0,7.464200272919999,2012,5,16,2,20,15476,21284236.0,666.2312617124073
EWR,SFO,11.913043478299999,8.173755359680001,2012,7,21,5,29,15542,17055993.0,4128.087796487114
JFK,MCO,12.222222222200001,8.14924882491,2011,9,1,3,35,15218,23664832.0,1519.6778187735383
ORD,IAH,9.10526315789,5.801290439219999,2012,6,3,6,22,15494,32171795.0,1488.7545277529894
MCO,ATL,17.3529411765,12.0676937942,2012,1,18,2,3,15357,17159427.0,648.9623198292838
SFO,LAX,14.8965517241,11.159060468599998,2012,6,26,1,26,15517,21284236.0,543.0484494730385
LGA,MIA,14.9655172414,10.3422944353,2012,10,12,4,41,15625,12818717.0,1764.8739598115098
CLT,ATL,7.2,6.74219125041,2012,9,12,2,37,15595,20033816.0,365.5358230110742
LGA,ATL,10.958333333299999,7.669698518350001,2011,9,9,4,36,15226,11989227.0,1225.1078011881866
EWR,MCO,15.1785714286,11.0321200119,2012,10,24,2,43,15637,17055993.0,1509.2140580816642
PHL,ATL,7.25,6.340346993659999,2012,4,10,1,15,15440,14589337.0,1071.0060503652837
ORD,BOS,7.333333333330001,4.87950036474,2012,3,6,1,10,15405,32171795.0,1394.7836892170462
DFW,LAX,11.6818181818,10.7897056919,2012,4,10,1,15,15440,28022904.0,1987.4016037900508
DEN,DFW,7.23529411765,5.2264879671300015,2011,11,19,5,46,15297,25667499.0,1037.4122012303676
ORD,LAX,14.0,11.021717691400001,2011,11,30,2,48,15308,31892301.0,2807.506678346936
LGA,ATL,12.75,9.04697883754,2011,10,29,5,43,15276,11989227.0,1225.1078011881866
SFO,DEN,9.0,5.62731433871,2013,2,8,4,6,15744,0.0,1538.142783061649
SEA,SFO,12.36,9.28206155262,2012,6,4,0,23,15495,16121123.0,1091.7844056778617
DFW,ORD,16.9032258065,12.5839973477,2012,7,25,2,30,15546,28022904.0,1290.1793707420127
MCO,ATL,13.3076923077,10.5366758734,2012,3,13,1,11,15412,17159427.0,648.9623198292838
ORD,PHX,6.416666666669999,5.5178772818,2013,3,2,5,9,15766,0.0,2316.8496979811985
JFK,SFO,18.1666666667,12.8519036945,2012,12,21,4,51,15695,24520981.0,4161.8918990627035
MCO,EWR,14.777777777799999,10.782226590799999,2013,1,9,2,2,15714,0.0,1509.2140580816642
EWR,LAX,11.913043478299999,8.71734448451,2012,5,30,2,22,15490,17055993.0,3949.399531832814
